epoch,accuracy,loss,val_accuracy,val_loss
77,0.74056,0.7335403780364991,0.7148000001907349,0.8210567445755005
78,0.74224,0.7281581532669067,0.7081999778747559,0.8279677014827729
79,0.7428,0.7285186833763122,0.7193999886512756,0.8306400654792786
80,0.74254,0.7208845266914368,0.7351999878883362,0.7658519104003906
81,0.7447,0.7206704031562805,0.7224000096321106,0.7956748349189758
82,0.74616,0.7144547812271118,0.6973999738693237,0.8736380784988403
83,0.74454,0.7132152021217346,0.7235999703407288,0.8060856721878051
84,0.7454,0.7138856880187988,0.7325999736785889,0.7740003190040589
85,0.74824,0.7104309023094177,0.7246000170707703,0.7837464913368225
86,0.75248,0.7004800281906128,0.7297000288963318,0.7930060122489929
87,0.75104,0.7001687376594543,0.715499997138977,0.8384628917694091
88,0.75374,0.6978105299377442,0.7290999889373779,0.7858904481887817
89,0.75326,0.6950060848999023,0.7307000160217285,0.790671322441101
90,0.75298,0.6919960799789429,0.7055000066757202,0.8603989896774292
91,0.75572,0.6883047919273376,0.7361999750137329,0.7578928833007812
92,0.75542,0.6840150539779664,0.7229999899864197,0.8142237079620361
93,0.7576,0.680418309059143,0.7128999829292297,0.8361553875923157
94,0.75922,0.6770474625968933,0.7242000102996826,0.8220258212089538
95,0.75908,0.6796307735061645,0.7325000166893005,0.7786350047588348
96,0.7607,0.675560502948761,0.7440000176429749,0.7462711676597595
97,0.763,0.6709142763900757,0.7426000237464905,0.74876672372818
98,0.76296,0.6683410805892944,0.7459999918937683,0.7542474631309509
99,0.75994,0.66703609790802,0.7454000115394592,0.7384052530288696
100,0.77222,0.6401868886184693,0.7519999742507935,0.7270534501075745
101,0.77642,0.6254652577400207,0.7473000288009644,0.7361042954921723
102,0.77724,0.6255355357742309,0.7534999847412109,0.7199003662109374
103,0.77836,0.6167129174423218,0.7408999800682068,0.7680346002578735
104,0.77902,0.6212980033302307,0.756600022315979,0.72504055519104
105,0.7798,0.6182608072090149,0.7544000148773193,0.7223246151924133
106,0.7817,0.6135370178222657,0.7491000294685364,0.7442515396118164
107,0.78038,0.6149669956970215,0.7368999719619751,0.7675676250457764
108,0.78062,0.6189933794784546,0.7563999891281128,0.7294275156021118
109,0.78164,0.6101096310043335,0.7563999891281128,0.7188836082458496
110,0.78458,0.6055084258842468,0.7540000081062317,0.7294220669269562
111,0.78634,0.6004237166976929,0.7544000148773193,0.7213229667663574
112,0.78412,0.6064394320678711,0.734499990940094,0.7787432033538818
113,0.78498,0.6006882126998901,0.7508000135421753,0.7430637275695801
114,0.78538,0.6068142107486725,0.7519999742507935,0.730442294883728
115,0.78616,0.6055420400047302,0.7559000253677368,0.726654053735733
116,0.78606,0.599040440273285,0.7609000205993652,0.7168130291938781
117,0.78492,0.5964511256980896,0.7595999836921692,0.7077247526168823
118,0.78766,0.5965260584640503,0.760200023651123,0.7023354400634766
119,0.78894,0.5935053810501099,0.7610999941825867,0.7026031672954559
120,0.79012,0.5886250756454467,0.7548999786376953,0.7172578430175781
121,0.7882,0.5889290784454345,0.755299985408783,0.7115719537734986
122,0.79062,0.5894205158996582,0.7651000022888184,0.7022212950706482
123,0.79038,0.5863073298454284,0.7648000121116638,0.7108829148292541
124,0.7911,0.5826345783042908,0.7531999945640564,0.7291348417282104
125,0.79122,0.5843332221794129,0.766700029373169,0.6921918530464173
126,0.79116,0.5833605054569244,0.756600022315979,0.7135683300018311
127,0.79452,0.5777361121940613,0.7567999958992004,0.7194787790298461
128,0.7949,0.5807668804740905,0.767300009727478,0.7000129783630371
129,0.79128,0.5816464525985717,0.7605999708175659,0.7121876000404358
130,0.7933,0.5760898418807984,0.7587000131607056,0.7098522881507874
131,0.79322,0.5733146837043762,0.7621999979019165,0.6923733500480652
132,0.79622,0.5724498436832428,0.7633000016212463,0.6957931500911713
133,0.79666,0.5707709543991089,0.7609000205993652,0.711856256866455
134,0.79924,0.5635517831993103,0.7555000185966492,0.7294876759529114
135,0.79688,0.5668230776023865,0.7592999935150146,0.7187690280914306
136,0.79734,0.5668869958305359,0.7555999755859375,0.7130700944900513
137,0.79672,0.5642286888694763,0.7577999830245972,0.7424820978164672
138,0.79704,0.568587372379303,0.7548999786376953,0.7221207594871522
139,0.80044,0.5604936486434936,0.757099986076355,0.7259927097320557
140,0.80174,0.5578282960700989,0.7562999725341797,0.7317907761573792
141,0.79812,0.5614094609069824,0.7616999745368958,0.7015219137191773
142,0.79872,0.5639231482505799,0.7562999725341797,0.7212100343704224
143,0.80204,0.5584242378425598,0.754800021648407,0.7293245319366455
144,0.80098,0.5567652110099792,0.760699987411499,0.7083503464221954
145,0.8027,0.5532716957473754,0.760699987411499,0.7166863328933716
146,0.80246,0.5519091238212586,0.7563999891281128,0.7209482133865357
147,0.80228,0.5508116969680786,0.7440999746322632,0.76641914768219
148,0.80596,0.5472725399017334,0.758899986743927,0.7246759407997131
149,0.80266,0.5527433020401001,0.7502999901771545,0.7257260572433472
150,0.80946,0.5307937554264068,0.7667999863624573,0.6902664066314698
151,0.8125,0.521236277961731,0.765999972820282,0.6924086368083954
152,0.81322,0.5202626818275452,0.7635999917984009,0.713675317955017
153,0.81424,0.5190317103004456,0.769599974155426,0.6954599451065063
154,0.8099,0.5296294536495209,0.7652999758720398,0.7016759687423706
155,0.81272,0.5218154566192627,0.7653999924659729,0.6966435529232026
156,0.81246,0.523732540884018,0.7656000256538391,0.7090069182395935
157,0.81562,0.5143251787376404,0.761900007724762,0.7128021147727966
158,0.81606,0.511463530960083,0.7714999914169312,0.6968296613693238
159,0.81464,0.5190137795829773,0.7638999819755554,0.6935035030841827
160,0.81846,0.50848722864151,0.7685999870300293,0.712923375082016
161,0.8156,0.5160647202396392,0.7649999856948853,0.7081131937026978
162,0.81688,0.5143922293472291,0.7677000164985657,0.7056744856834412
163,0.81784,0.5105621859741211,0.7692999839782715,0.7085792510986328
164,0.8166,0.5112074699401855,0.7657999992370605,0.7056491225719452
165,0.81584,0.5103357077789307,0.7705000042915344,0.6917881449699402
166,0.81368,0.511594704990387,0.7723000049591064,0.6880588554382324
167,0.81742,0.508101635351181,0.769599974155426,0.7009082555294037
168,0.8198,0.504864622001648,0.7681000232696533,0.6978562621116638
169,0.81828,0.5047375922203063,0.7642999887466431,0.7096671526908874
170,0.81898,0.5011777966976165,0.7664999961853027,0.7134697005271912
171,0.81766,0.5085114064598083,0.7659000158309937,0.7133010973930359
172,0.81924,0.49961068450927737,0.7698000073432922,0.706867831659317
173,0.8204,0.5011104231643677,0.7633000016212463,0.7238651949882507
174,0.82256,0.4982401103210449,0.7598000168800354,0.7180681203842163
175,0.82034,0.5036275543403625,0.7694000005722046,0.6944887089729309
176,0.82008,0.5010909286308288,0.7695000171661377,0.6937957158088685
177,0.82052,0.4984091837310791,0.7674999833106995,0.7133049053192139
178,0.82134,0.4970736669921875,0.7689999938011169,0.7123976887702942
179,0.8238,0.4929160891819,0.7662000060081482,0.7026664971351624
180,0.82372,0.4967120918083191,0.7648000121116638,0.715365341758728
181,0.82484,0.4940292537879944,0.76910001039505,0.6984842831134797
182,0.82238,0.492760966091156,0.7720999717712402,0.6940361332893371
183,0.82264,0.49318052161216736,0.7713000178337097,0.7071788180351257
184,0.82402,0.48882766213417056,0.7728999853134155,0.7093234712600708
185,0.82456,0.4908776785850525,0.7768999934196472,0.6930437459945679
186,0.8257,0.4859837669944763,0.7698000073432922,0.7020615646362305
187,0.82548,0.4874075321006775,0.7727000117301941,0.7032557158470154
188,0.82412,0.49079684223175046,0.7739999890327454,0.6999272722244263
189,0.82488,0.4887348141288757,0.7736999988555908,0.695167411994934
190,0.82442,0.48691531386375425,0.772599995136261,0.700592929315567
191,0.82618,0.4855249156188965,0.7710999846458435,0.7004616660118103
192,0.82622,0.4830480079269409,0.7741000056266785,0.6928169928073883
193,0.8269,0.4812596875858307,0.775600016117096,0.6830735439300537
194,0.82788,0.48310852504730223,0.769599974155426,0.7064904605865479
195,0.82614,0.48362218004226687,0.7727000117301941,0.694473865032196
196,0.82378,0.4885290887260437,0.7674000263214111,0.7081181395053864
197,0.82708,0.48056288145065307,0.7763000130653381,0.6895475700378418
198,0.82628,0.48482219203948973,0.7680000066757202,0.7134164699554444
199,0.8255,0.4811770033168793,0.7738000154495239,0.6897668437957764
200,0.83076,0.4689631563663483,0.7789999842643738,0.6845601492881775
201,0.83428,0.4626157470703125,0.7738000154495239,0.7062284533500671
202,0.83564,0.45859735260009765,0.7738000154495239,0.6960303237915039
203,0.8337,0.4596571692466736,0.7717999815940857,0.7026295134544372
204,0.83374,0.458165568819046,0.7742000222206116,0.6972469821929932
205,0.83142,0.46203430461883543,0.7757999897003174,0.6985930429935455
206,0.8359,0.4560196102619171,0.7781000137329102,0.6958097700119018
207,0.83236,0.4582660545539856,0.7785000205039978,0.6951488495826721
208,0.83456,0.45795912176132203,0.777899980545044,0.6971871451377869
209,0.8355,0.4527458502292633,0.7745000123977661,0.6993398649215699
210,0.83688,0.4559541000938416,0.7735999822616577,0.7103437100410461
211,0.83406,0.4554276086997986,0.776199996471405,0.7049304485797883
212,0.83622,0.45522075590133665,0.7750999927520752,0.7211851325511932
213,0.83616,0.4561214321899414,0.7771000266075134,0.6971967204093933
214,0.83788,0.45476119826316835,0.7756999731063843,0.7031121262073516
215,0.8353,0.4526436698150635,0.7756999731063843,0.7050072653770447
216,0.83892,0.450393180809021,0.777999997138977,0.7043451048851013
217,0.8378,0.4473656097793579,0.7746000289916992,0.7018611469268798
218,0.8347,0.4547678596878052,0.7746000289916992,0.7114025444507599
219,0.83684,0.45129746286392214,0.7736999988555908,0.7084290387153626
220,0.83736,0.45231682634353637,0.7752000093460083,0.7102980072975159
221,0.83816,0.45016093976974486,0.776199996471405,0.7019145955562591
222,0.83642,0.4465955714416504,0.7746999859809875,0.7045105486869812
223,0.8392,0.4453339999485016,0.777899980545044,0.7024230716705322
224,0.84004,0.4465369134902954,0.7764999866485596,0.700442812538147
225,0.83862,0.44650400307655336,0.7763000130653381,0.7012360111236572
226,0.83642,0.4509450255203247,0.7736999988555908,0.7151841856956482
227,0.8395,0.448358904838562,0.7766000032424927,0.704449723482132
228,0.84054,0.4460395591831207,0.775600016117096,0.7074493535995483
229,0.83814,0.4455008182525635,0.7764999866485596,0.7002274768352509
230,0.83944,0.44620677476882936,0.775600016117096,0.7062092403411865
231,0.83848,0.4454763121795654,0.7760000228881836,0.7137775708675385
232,0.83868,0.4469381025314331,0.7724000215530396,0.7155457405090332
233,0.84128,0.44242552770614624,0.7718999981880188,0.7125623851776123
234,0.84122,0.44504171325683595,0.7735999822616577,0.7106743463516235
235,0.83886,0.44720412313461305,0.7736999988555908,0.7102128097534179
236,0.84158,0.43743729232788087,0.7717999815940857,0.710240864276886
237,0.842,0.4380124973678589,0.7754999995231628,0.7121952877521515
238,0.84032,0.440997915725708,0.7703999876976013,0.7197283425807953
239,0.84058,0.4425312030792236,0.7746999859809875,0.7125568114757538
240,0.8427,0.4383026010036469,0.7717000246047974,0.7194621429920196
241,0.84314,0.43691076725006106,0.7734000086784363,0.7215263175010681
242,0.83972,0.43851041631698606,0.7757999897003174,0.7151780075073242
243,0.84094,0.4413489931869507,0.7738999724388123,0.703640274143219
244,0.84386,0.43507178037643435,0.7784000039100647,0.7021567010879517
245,0.84106,0.43650123502731325,0.7714999914169312,0.7202119331359863
246,0.8445,0.4322823534393311,0.770799994468689,0.7205516283988953
247,0.84308,0.4343915990638733,0.7738999724388123,0.7167661782264709
248,0.84266,0.4353881978416443,0.7709000110626221,0.7294490815162659
249,0.84336,0.4365690769386292,0.7756999731063843,0.7015250042438507
250,0.84372,0.43165678140640257,0.774399995803833,0.7252025031089783
251,0.8446,0.43076977556228635,0.7720000147819519,0.7091237305164337
252,0.84484,0.4306734282207489,0.777400016784668,0.7178950558662415
253,0.84358,0.43202340072631834,0.7764000296592712,0.7105567397117615
254,0.84606,0.4281183472251892,0.7746000289916992,0.7155276153564453
255,0.84196,0.4336419553184509,0.7742999792098999,0.7163927074432374
256,0.84282,0.4309537748336792,0.7731999754905701,0.7306412473678588
257,0.84488,0.43150685047149656,0.774399995803833,0.7167021583557129
258,0.8463,0.4281362063217163,0.7753000259399414,0.7088204055786133
259,0.84494,0.4297598795127869,0.7754999995231628,0.7147734954833984
260,0.84456,0.432316180934906,0.7742999792098999,0.7195008567810058
261,0.84496,0.4314294237136841,0.774399995803833,0.7184973166465759
262,0.8465,0.42491323954582216,0.7749999761581421,0.7158307613372803
263,0.84786,0.4259928308105469,0.7738000154495239,0.7153732182502747
264,0.84742,0.4237501593017578,0.7717000246047974,0.7229791835784912
265,0.84546,0.4270039064407349,0.7710999846458435,0.7337745948791504
266,0.84418,0.42930072693824767,0.7714999914169312,0.7208213978767395
267,0.85036,0.42142949628829957,0.7720999717712402,0.7291613601207733
268,0.84674,0.4226908023738861,0.7720999717712402,0.7380265717506409
269,0.84854,0.4194829328918457,0.7742000222206116,0.7297771257400513
270,0.8482,0.42291919735908506,0.7710999846458435,0.737510600566864
271,0.84592,0.42446098093032836,0.7721999883651733,0.723500033378601
272,0.848,0.4179780944919586,0.772599995136261,0.7297815814018249
273,0.84878,0.4177168623447418,0.7763000130653381,0.7171022664070129
274,0.84948,0.4220299359893799,0.7724999785423279,0.7238344774246216
275,0.8477,0.4185465163040161,0.7775999903678894,0.7158709816932678
276,0.84702,0.42456954496383664,0.7757999897003174,0.7177434464931488
277,0.84676,0.4215235173225403,0.7736999988555908,0.7263836203575135
278,0.84812,0.4203275380516052,0.7742000222206116,0.7325293323516846
279,0.84996,0.4170354216384888,0.776199996471405,0.7175070342063904
280,0.84848,0.4165832386207581,0.7736999988555908,0.7253646001815796
281,0.8475,0.42008118332862854,0.7785000205039978,0.7141317489624024
282,0.8503,0.4120352585983276,0.7757999897003174,0.7244010344505311
283,0.85044,0.4128108995914459,0.7757999897003174,0.7297572271347046
284,0.85076,0.4164472047805786,0.776199996471405,0.7211911392211914
285,0.84852,0.4165915772151947,0.7782999873161316,0.7182674118041992
286,0.85132,0.41208574516296387,0.7781000137329102,0.71716091299057
287,0.85248,0.4058211252880096,0.7746000289916992,0.7393836512565612
288,0.85036,0.41209243695259096,0.7730000019073486,0.7335162302017212
289,0.84988,0.41741374698638917,0.7749000191688538,0.7349441373825073
290,0.85206,0.41235243675231936,0.7785999774932861,0.7230276582717895
291,0.84994,0.41653331315994263,0.7768999934196472,0.7337944362640381
292,0.85168,0.4124828430461884,0.7756999731063843,0.7255310308456421
293,0.8497,0.41465472953796384,0.7718999981880188,0.7331816369056702
294,0.85044,0.40989690499305725,0.7742999792098999,0.7305311423301697
295,0.85354,0.4070525573539734,0.7754999995231628,0.7270087698936463
296,0.85082,0.414226172246933,0.7735999822616577,0.7299100039482117
297,0.85202,0.41185144218444825,0.7749999761581421,0.7267973252296448
298,0.85174,0.41294958448410035,0.7782999873161316,0.7289090077400208
299,0.85398,0.4043168626499176,0.7771999835968018,0.72122919216156
